#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 19 01 30 999 99.0 99.0  1.14 15.38  7.91 214 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 19 02 00 999 99.0 99.0  1.06 16.67  6.49 192 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 19 02 30 999 99.0 99.0  1.09 16.67  6.62 199 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 19 03 00 999 99.0 99.0  1.17 15.38  7.70 206 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 03 30 999 99.0 99.0  0.98 15.38  6.54 211 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 04 00 999 99.0 99.0  1.03 13.33  6.93 256 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 04 30 999 99.0 99.0  1.08 16.67  7.51 202 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 05 00 999 99.0 99.0  1.06 15.38  7.84 223 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 19 05 30 999 99.0 99.0  1.02 14.29  7.50 211 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 19 06 00 999 99.0 99.0  1.06 16.67  8.13 209 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 19 06 30 999 99.0 99.0  1.06 16.67  7.84 197 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 19 07 00 999 99.0 99.0  1.15 16.67  8.73 198 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 07 30 999 99.0 99.0  1.04 16.67  8.45 197 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 19 08 00 999 99.0 99.0  1.03 15.38  8.48 211 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 19 08 30 999 99.0 99.0  1.06 16.67  8.80 197 9999.0 999.0  16.7 999.0 99.0 99.00
2017 04 19 09 00 999 99.0 99.0  1.03 15.38  8.04 209 9999.0 999.0  16.7 999.0 99.0 99.00
2017 04 19 09 30 999 99.0 99.0  1.04 15.38  7.97 197 9999.0 999.0  16.7 999.0 99.0 99.00
2017 04 19 10 00 999 99.0 99.0  1.15 16.67  9.35 197 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 19 10 30 999 99.0 99.0  1.06 15.38  8.78 204 9999.0 999.0  16.7 999.0 99.0 99.00
2017 04 19 11 00 999 99.0 99.0  1.02 15.38  8.23 208 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 19 11 30 999 99.0 99.0  1.09 14.29  9.14 215 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 19 12 00 999 99.0 99.0  1.13 15.38  9.35 201 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 19 12 30 999 99.0 99.0  1.07 15.38  8.56 208 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 13 00 999 99.0 99.0  1.09 15.38  8.70 192 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 19 13 30 999 99.0 99.0  1.12 15.38  9.06 201 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 14 00 999 99.0 99.0  1.16 15.38  9.58 199 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 14 30 999 99.0 99.0  1.11 14.29  8.88 223 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 15 00 999 99.0 99.0  1.14 15.38  9.03 206 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 15 30 999 99.0 99.0  1.16 15.38  8.67 209 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 19 16 00 999 99.0 99.0  1.16 15.38  8.70 195 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 19 16 30 999 99.0 99.0  1.22 14.29  8.47 214 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 19 17 00 999 99.0 99.0  1.26 15.38  8.39 204 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 19 17 30 999 99.0 99.0  1.27 13.33  8.09 240 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 19 18 00 999 99.0 99.0  1.21 15.38  7.81 201 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 19 18 30 999 99.0 99.0  1.17 15.38  7.74 209 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 19 19 00 999 99.0 99.0  1.24 15.38  7.79 191 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 19 19 30 999 99.0 99.0  1.20 14.29  7.56 208 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 20 00 999 99.0 99.0  1.18 15.38  7.14 212 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 20 30 999 99.0 99.0  1.21 14.29  6.94 211 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 21 00 999 99.0 99.0  1.29 15.38  6.88 205 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 21 30 999 99.0 99.0  1.30 13.33  6.55 223 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 22 00 999 99.0 99.0  1.36 15.38  6.21 201 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 22 30 999 99.0 99.0  1.30 15.38  6.06 214 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 19 23 00 999 99.0 99.0  1.34 15.38  6.01 194 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 19 23 30 999 99.0 99.0  1.35 14.29  5.86 208 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 00 00 999 99.0 99.0  1.30 14.29  5.47 214 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 00 30 999 99.0 99.0  1.31 15.38  5.62 212 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 01 00 999 99.0 99.0  1.33 15.38  5.90 219 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 01 30 999 99.0 99.0  1.30 14.29  5.99 202 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 20 02 00 999 99.0 99.0  1.27 14.29  5.94 225 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 02 30 999 99.0 99.0  1.28 14.29  6.22 214 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 03 00 999 99.0 99.0  1.32 14.29  5.92 206 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 20 03 30 999 99.0 99.0  1.31 15.38  6.11 216 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 20 04 00 999 99.0 99.0  1.38 14.29  6.29 212 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 20 04 30 999 99.0 99.0  1.32 15.38  6.13 218 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 20 05 00 999 99.0 99.0  1.33 15.38  6.28 228 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 20 05 30 999 99.0 99.0  1.32 13.33  6.16 239 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 20 06 00 999 99.0 99.0  1.31 14.29  6.46 221 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 20 06 30 999 99.0 99.0  1.36 15.38  6.66 232 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 20 07 00 999 99.0 99.0  1.32 15.38  6.98 240 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 20 07 30 999 99.0 99.0  1.33 15.38  7.10 237 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 20 08 00 999 99.0 99.0  1.29 15.38  6.93 225 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 20 08 30 999 99.0 99.0  1.40 14.29  7.23 219 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 20 09 00 999 99.0 99.0  1.34 15.38  7.26 236 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 20 09 30 999 99.0 99.0  1.37 15.38  7.10 237 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 20 10 00 999 99.0 99.0  1.51 15.38  7.31 240 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 20 10 30 999 99.0 99.0  1.65 14.29  7.21 250 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 20 11 00 999 99.0 99.0  1.66 14.29  7.39 232 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 20 11 30 999 99.0 99.0  1.84  7.14  7.03 271 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 20 12 00 999 99.0 99.0  1.91  7.69  7.15 273 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 20 12 30 999 99.0 99.0  1.92  7.69  7.34 277 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 20 13 00 999 99.0 99.0  2.10  7.69  7.51 277 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 13 30 999 99.0 99.0  2.01 14.29  7.40 261 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 14 00 999 99.0 99.0  1.96  7.69  7.21 282 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 14 30 999 99.0 99.0  1.93 14.29  7.48 274 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 15 00 999 99.0 99.0  1.93 13.33  7.61 237 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 15 30 999 99.0 99.0  1.83 14.29  7.54 268 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 20 16 00 999 99.0 99.0  1.98 14.29  7.74 253 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 20 16 30 999 99.0 99.0  1.98 14.29  7.68 275 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 20 17 00 999 99.0 99.0  1.91 13.33  7.51 281 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 20 17 30 999 99.0 99.0  1.80 14.29  7.30 271 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 20 18 00 999 99.0 99.0  1.88 12.50  7.57 281 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 20 18 30 999 99.0 99.0  1.70 15.38  7.35 242 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 19 00 999 99.0 99.0  1.91 13.33  7.71 281 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 19 30 999 99.0 99.0  1.74 12.50  7.68 274 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 20 00 999 99.0 99.0  1.72 13.33  7.73 273 9999.0 999.0  17.9 999.0 99.0 99.00
2017 04 20 20 30 999 99.0 99.0  1.87 12.50  7.69 278 9999.0 999.0  17.9 999.0 99.0 99.00
2017 04 20 21 00 999 99.0 99.0  1.78 13.33  7.76 277 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 21 30 999 99.0 99.0  1.85 13.33  8.30 271 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 22 00 999 99.0 99.0  1.79 13.33  7.82 270 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 20 22 30 999 99.0 99.0  1.79 11.76  7.79 284 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 20 23 00 999 99.0 99.0  1.76 14.29  7.50 270 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 20 23 30 999 99.0 99.0  1.78 11.76  7.55 284 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 21 00 00 999 99.0 99.0  1.75 12.50  7.57 274 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 21 00 30 999 99.0 99.0  1.85 12.50  7.66 281 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 21 01 00 999 99.0 99.0  1.80 12.50  7.63 275 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 21 01 30 999 99.0 99.0  1.76 11.11  7.53 277 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 21 02 00 999 99.0 99.0  1.86 11.76  7.56 277 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 21 02 30 999 99.0 99.0  1.88 12.50  7.87 278 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 21 03 00 999 99.0 99.0  1.98 14.29  7.95 263 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 21 03 30 999 99.0 99.0  1.92 12.50  7.97 273 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 21 04 30 999 99.0 99.0  2.13 12.50  8.75 280 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 05 00 999 99.0 99.0  2.11 12.50  8.05 280 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 21 05 30 999 99.0 99.0  2.20 12.50  8.25 278 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 06 00 999 99.0 99.0  2.12 12.50  7.92 280 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 21 06 30 999 99.0 99.0  2.11 14.29  8.00 277 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 07 00 999 99.0 99.0  2.02 14.29  7.90 264 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 07 30 999 99.0 99.0  1.89 13.33  7.68 280 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 08 00 999 99.0 99.0  2.05 12.50  8.05 268 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 21 08 30 999 99.0 99.0  2.04 14.29  8.10 289 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 21 09 00 999 99.0 99.0  1.96 14.29  8.29 261 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 21 09 30 999 99.0 99.0  2.09 12.50  8.27 275 9999.0 999.0  17.4 999.0 99.0 99.00
2017 04 21 10 00 999 99.0 99.0  2.18 13.33  8.40 267 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 10 30 999 99.0 99.0  2.14 13.33  8.24 264 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 21 11 00 999 99.0 99.0  2.06 13.33  7.91 278 9999.0 999.0  17.2 999.0 99.0 99.00
2017 04 21 11 30 999 99.0 99.0  2.13 14.29  8.19 277 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 21 12 00 999 99.0 99.0  2.13 13.33  7.95 277 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 21 12 30 999 99.0 99.0  2.07 14.29  8.12 273 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 21 13 00 999 99.0 99.0  2.07 13.33  8.16 281 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 21 13 30 999 99.0 99.0  2.08 14.29  7.91 274 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 21 14 00 999 99.0 99.0  2.12 14.29  8.31 273 9999.0 999.0  16.8 999.0 99.0 99.00
2017 04 21 14 30 999 99.0 99.0  2.08 14.29  8.46 266 9999.0 999.0  16.9 999.0 99.0 99.00
2017 04 21 15 00 999 99.0 99.0  1.94 14.29  7.81 275 9999.0 999.0  17.0 999.0 99.0 99.00
2017 04 21 15 30 999 99.0 99.0  1.99 12.50  8.25 271 9999.0 999.0  17.1 999.0 99.0 99.00
2017 04 21 16 00 999 99.0 99.0  1.94 13.33  8.36 284 9999.0 999.0  17.3 999.0 99.0 99.00
2017 04 21 16 30 999 99.0 99.0  1.96 14.29  8.39 277 9999.0 999.0  17.5 999.0 99.0 99.00
2017 04 21 17 00 999 99.0 99.0  2.12 13.33  8.75 278 9999.0 999.0  17.6 999.0 99.0 99.00
2017 04 21 17 30 999 99.0 99.0  1.89 12.50  8.52 281 9999.0 999.0  17.7 999.0 99.0 99.00
2017 04 21 18 00 999 99.0 99.0  2.02 13.33  8.62 284 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 21 18 30 999 99.0 99.0  2.06 13.33  8.82 278 9999.0 999.0  17.8 999.0 99.0 99.00
2017 04 21 19 00 999 99.0 99.0  2.12 13.33  9.02 273 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 21 19 30 999 99.0 99.0  2.04 18.18  9.12 198 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 21 20 00 999 99.0 99.0  2.03 11.76  8.60 274 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 21 20 30 999 99.0 99.0  2.18 12.50  9.03 287 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 21 21 00 999 99.0 99.0  2.05 12.50  8.86 281 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 21 21 30 999 99.0 99.0  2.00 12.50  8.85 288 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 21 22 00 999 99.0 99.0  2.28 11.76  9.32 282 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 21 22 30 999 99.0 99.0  2.01 18.18  9.21 205 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 21 23 00 999 99.0 99.0  2.08 12.50  9.06 273 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 21 23 30 999 99.0 99.0  1.92 12.50  8.76 282 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 00 00 999 99.0 99.0  2.03 12.50  8.87 278 9999.0 999.0  18.5 999.0 99.0 99.00
2017 04 22 01 00 999 99.0 99.0  1.94 13.33  9.17 268 9999.0 999.0  18.5 999.0 99.0 99.00
2017 04 22 01 30 999 99.0 99.0  1.98 18.18  9.51 201 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 02 00 999 99.0 99.0  1.85 18.18  8.73 199 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 02 30 999 99.0 99.0  1.91 12.50  9.21 277 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 03 00 999 99.0 99.0  1.78 13.33  8.91 274 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 03 30 999 99.0 99.0  1.90 18.18  9.42 195 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 22 04 00 999 99.0 99.0  1.82 18.18  8.88 197 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 22 04 30 999 99.0 99.0  1.81 13.33  9.10 278 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 22 05 00 999 99.0 99.0  1.83 13.33  9.27 277 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 05 30 999 99.0 99.0  1.79 18.18  9.05 199 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 06 00 999 99.0 99.0  1.75 16.67  9.12 201 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 06 30 999 99.0 99.0  1.71 16.67  9.46 198 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 07 00 999 99.0 99.0  1.70 13.33  9.51 281 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 07 30 999 99.0 99.0  1.64 12.50  8.85 281 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 08 00 999 99.0 99.0  1.72 13.33  9.01 275 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 08 30 999 99.0 99.0  1.58 16.67  9.10 204 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 09 00 999 99.0 99.0  1.65 13.33  8.98 274 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 09 30 999 99.0 99.0  1.69 12.50  9.14 277 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 10 00 999 99.0 99.0  1.65 16.67  9.33 201 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 10 30 999 99.0 99.0  1.58 16.67  9.61 204 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 11 00 999 99.0 99.0  1.67 16.67  9.31 199 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 22 11 30 999 99.0 99.0  1.52 18.18  8.98 204 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 12 00 999 99.0 99.0  1.58 13.33  8.65 282 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 12 30 999 99.0 99.0  1.67 13.33  9.18 256 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 13 00 999 99.0 99.0  1.51 16.67  8.78 201 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 13 30 999 99.0 99.0  1.57 12.50  8.66 281 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 22 14 00 999 99.0 99.0  1.48 16.67  8.48 209 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 22 14 30 999 99.0 99.0  1.62 16.67  8.56 198 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 22 15 00 999 99.0 99.0  1.45 16.67  8.45 194 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 22 15 30 999 99.0 99.0  1.48 16.67  8.34 198 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 22 16 00 999 99.0 99.0  1.44 15.38  8.71 205 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 22 16 30 999 99.0 99.0  1.54 16.67  8.30 199 9999.0 999.0  18.5 999.0 99.0 99.00
2017 04 22 17 00 999 99.0 99.0  1.40 16.67  8.22 199 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 22 17 30 999 99.0 99.0  1.51 16.67  8.91 199 9999.0 999.0  19.2 999.0 99.0 99.00
2017 04 22 18 00 999 99.0 99.0  1.51 16.67  8.16 194 9999.0 999.0  19.5 999.0 99.0 99.00
2017 04 22 18 30 999 99.0 99.0  1.46 15.38  8.25 199 9999.0 999.0  19.8 999.0 99.0 99.00
2017 04 22 19 00 999 99.0 99.0  1.53 16.67  8.15 198 9999.0 999.0  19.8 999.0 99.0 99.00
2017 04 22 19 30 999 99.0 99.0  1.40 15.38  7.98 202 9999.0 999.0  19.6 999.0 99.0 99.00
2017 04 22 20 00 999 99.0 99.0  1.44 16.67  8.23 194 9999.0 999.0  19.6 999.0 99.0 99.00
2017 04 22 21 30 999 99.0 99.0  1.44 16.67  7.96 198 9999.0 999.0  20.0 999.0 99.0 99.00
2017 04 22 22 00 999 99.0 99.0  1.44 16.67  7.83 198 9999.0 999.0  20.1 999.0 99.0 99.00
2017 04 22 22 30 999 99.0 99.0  1.52 16.67  8.16 195 9999.0 999.0  19.8 999.0 99.0 99.00
2017 04 22 23 00 999 99.0 99.0  1.45 16.67  8.06 194 9999.0 999.0  19.6 999.0 99.0 99.00
2017 04 22 23 30 999 99.0 99.0  1.51 16.67  8.05 192 9999.0 999.0  19.7 999.0 99.0 99.00
2017 04 23 00 00 999 99.0 99.0  1.44 16.67  7.79 185 9999.0 999.0  19.4 999.0 99.0 99.00
2017 04 23 00 30 999 99.0 99.0  1.41 16.67  7.74 194 9999.0 999.0  19.6 999.0 99.0 99.00
2017 04 23 01 00 999 99.0 99.0  1.36 15.38  7.00 190 9999.0 999.0  19.4 999.0 99.0 99.00
2017 04 23 01 30 999 99.0 99.0  1.45 16.67  7.84 194 9999.0 999.0  19.5 999.0 99.0 99.00
2017 04 23 02 00 999 99.0 99.0  1.45 16.67  7.65 191 9999.0 999.0  19.5 999.0 99.0 99.00
2017 04 23 02 30 999 99.0 99.0  1.45 16.67  8.18 199 9999.0 999.0  19.5 999.0 99.0 99.00
2017 04 23 03 00 999 99.0 99.0  1.33 16.67  7.70 190 9999.0 999.0  19.2 999.0 99.0 99.00
2017 04 23 03 30 999 99.0 99.0  1.36 16.67  7.38 190 9999.0 999.0  19.1 999.0 99.0 99.00
2017 04 23 04 00 999 99.0 99.0  1.33 16.67  7.59 190 9999.0 999.0  19.1 999.0 99.0 99.00
2017 04 23 04 30 999 99.0 99.0  1.40 15.38  8.16 194 9999.0 999.0  19.0 999.0 99.0 99.00
2017 04 23 05 00 999 99.0 99.0  1.29 16.67  7.54 195 9999.0 999.0  19.0 999.0 99.0 99.00
2017 04 23 05 30 999 99.0 99.0  1.28 15.38  7.60 192 9999.0 999.0  19.1 999.0 99.0 99.00
2017 04 23 06 00 999 99.0 99.0  1.35 16.67  7.82 198 9999.0 999.0  18.8 999.0 99.0 99.00
2017 04 23 06 30 999 99.0 99.0  1.28 16.67  7.75 194 9999.0 999.0  19.0 999.0 99.0 99.00
2017 04 23 07 00 999 99.0 99.0  1.42 15.38  7.77 201 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 23 08 00 999 99.0 99.0  1.31 16.67  8.01 194 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 23 08 30 999 99.0 99.0  1.34 15.38  7.61 194 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 23 09 00 999 99.0 99.0  1.32 15.38  7.39 195 9999.0 999.0  18.8 999.0 99.0 99.00
2017 04 23 09 30 999 99.0 99.0  1.27 16.67  7.08 198 9999.0 999.0  18.7 999.0 99.0 99.00
2017 04 23 10 00 999 99.0 99.0  1.36 15.38  7.58 194 9999.0 999.0  18.6 999.0 99.0 99.00
2017 04 23 10 30 999 99.0 99.0  1.39 16.67  7.20 197 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 11 00 999 99.0 99.0  1.37 16.67  7.54 195 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 23 11 30 999 99.0 99.0  1.46 15.38  7.45 197 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 12 00 999 99.0 99.0  1.42 16.67  6.97 198 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 12 30 999 99.0 99.0  1.42 15.38  6.94 197 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 13 00 999 99.0 99.0  1.39 16.67  7.18 202 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 13 30 999 99.0 99.0  1.56 16.67  8.00 194 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 23 14 00 999 99.0 99.0  1.49 16.67  7.52 201 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 23 14 30 999 99.0 99.0  1.53 16.67  7.51 194 9999.0 999.0  18.0 999.0 99.0 99.00
2017 04 23 15 00 999 99.0 99.0  1.48 15.38  7.16 195 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 23 15 30 999 99.0 99.0  1.55 15.38  7.42 201 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 23 16 00 999 99.0 99.0  1.57 15.38  7.34 194 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 23 16 30 999 99.0 99.0  1.63 16.67  7.23 201 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 23 17 00 999 99.0 99.0  1.54 16.67  6.83 197 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 23 17 30 999 99.0 99.0  1.53 15.38  6.66 199 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 23 18 00 999 99.0 99.0  1.60 15.38  6.64 219 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 23 18 30 999 99.0 99.0  1.61 16.67  6.55 197 9999.0 999.0  18.1 999.0 99.0 99.00
2017 04 23 19 00 999 99.0 99.0  1.72 16.67  7.11 194 9999.0 999.0  18.2 999.0 99.0 99.00
2017 04 23 19 30 999 99.0 99.0  1.75 14.29  6.49 204 9999.0 999.0  18.3 999.0 99.0 99.00
2017 04 23 20 00 999 99.0 99.0  1.76 15.38  6.49 202 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 20 30 999 99.0 99.0  1.82 15.38  6.73 208 9999.0 999.0  18.4 999.0 99.0 99.00
2017 04 23 21 00 999 99.0 99.0  1.83 15.38  6.56 218 9999.0 999.0  18.7 999.0 99.0 99.00
2017 04 23 21 30 999 99.0 99.0  1.84 15.38  6.66 190 9999.0 999.0  18.8 999.0 99.0 99.00
2017 04 23 22 00 999 99.0 99.0  1.87  7.69  6.68 285 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 23 22 30 999 99.0 99.0  1.71 15.38  6.61 236 9999.0 999.0  18.9 999.0 99.0 99.00
2017 04 23 23 00 999 99.0 99.0  1.61 14.29  6.74 221 9999.0 999.0  19.0 999.0 99.0 99.00
