#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 03 06 08 30 999 99.0 99.0  1.81 14.29  9.48 270 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 09 00 999 99.0 99.0  2.04 15.38 10.32 263 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 09 30 999 99.0 99.0  1.83 14.29  9.67 280 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 10 00 999 99.0 99.0  1.69 15.38  8.99 263 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 10 30 999 99.0 99.0  1.90 14.29  9.36 257 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 11 00 999 99.0 99.0  1.91 14.29  9.33 273 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 11 30 999 99.0 99.0  1.79 13.33  8.78 261 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 12 00 999 99.0 99.0  1.89 14.29  8.70 268 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 12 30 999 99.0 99.0  1.85 13.33  8.91 261 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 13 00 999 99.0 99.0  1.96 13.33  9.03 264 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 13 30 999 99.0 99.0  1.72 14.29  8.36 273 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 14 00 999 99.0 99.0  1.78 14.29  8.47 271 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 14 30 999 99.0 99.0  1.95 13.33  8.85 266 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 15 00 999 99.0 99.0  1.64 14.29  7.49 261 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 15 30 999 99.0 99.0  1.93 14.29  8.13 282 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 16 00 999 99.0 99.0  1.89 14.29  7.11 260 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 16 30 999 99.0 99.0  1.94 13.33  7.09 277 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 17 00 999 99.0 99.0  1.95 14.29  7.18 259 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 06 17 30 999 99.0 99.0  2.05 14.29  7.87 281 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 06 18 00 999 99.0 99.0  1.91 14.29  7.55 257 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 18 30 999 99.0 99.0  2.01 13.33  7.84 256 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 19 00 999 99.0 99.0  2.10 13.33  7.91 261 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 19 30 999 99.0 99.0  2.13 14.29  7.51 259 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 20 00 999 99.0 99.0  1.98 15.38  7.17 257 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 20 30 999 99.0 99.0  1.91 14.29  7.04 263 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 21 00 999 99.0 99.0  1.88 15.38  7.11 257 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 06 21 30 999 99.0 99.0  2.09 14.29  7.47 261 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 22 00 999 99.0 99.0  1.95 14.29  7.19 260 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 22 30 999 99.0 99.0  2.05 15.38  6.86 240 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 23 00 999 99.0 99.0  2.02 13.33  6.59 254 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 06 23 30 999 99.0 99.0  2.07 14.29  6.72 267 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 07 00 00 999 99.0 99.0  2.06 15.38  6.44 242 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 07 00 30 999 99.0 99.0  2.11 14.29  6.40 242 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 07 01 00 999 99.0 99.0  2.25 15.38  6.82 240 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 07 01 30 999 99.0 99.0  2.23 14.29  6.64 264 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 07 02 00 999 99.0 99.0  2.07 14.29  6.69 254 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 07 02 30 999 99.0 99.0  2.24 14.29  7.18 230 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 07 03 00 999 99.0 99.0  2.09 14.29  6.58 260 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 07 03 30 999 99.0 99.0  2.20 14.29  6.55 271 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 07 04 00 999 99.0 99.0  2.29 13.33  6.68 249 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 07 04 30 999 99.0 99.0  2.35 12.50  6.88 249 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 07 05 00 999 99.0 99.0  2.33 15.38  6.65 251 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 05 30 999 99.0 99.0  2.43 14.29  6.95 247 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 06 00 999 99.0 99.0  2.56 11.76  7.37 268 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 06 30 999 99.0 99.0  2.41 13.33  7.25 263 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 07 00 999 99.0 99.0  2.36 13.33  6.95 261 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 07 30 999 99.0 99.0  2.51 14.29  7.34 271 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 08 00 999 99.0 99.0  2.66 14.29  7.96 260 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 08 30 999 99.0 99.0  2.44 14.29  7.68 257 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 09 00 999 99.0 99.0  2.50 13.33  7.32 267 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 09 30 999 99.0 99.0  2.56 14.29  7.66 259 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 10 00 999 99.0 99.0  2.68 13.33  7.53 274 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 10 30 999 99.0 99.0  2.60 14.29  7.79 260 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 11 00 999 99.0 99.0  2.59 14.29  7.61 268 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 11 30 999 99.0 99.0  2.51 14.29  7.52 264 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 12 00 999 99.0 99.0  2.66 13.33  7.84 266 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 13 00 999 99.0 99.0  2.83 13.33  8.20 266 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 13 30 999 99.0 99.0  2.60 12.50  7.81 281 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 14 00 999 99.0 99.0  2.64 13.33  7.56 267 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 14 30 999 99.0 99.0  2.70 13.33  7.93 256 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 15 00 999 99.0 99.0  2.94 14.29  8.37 264 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 15 30 999 99.0 99.0  2.69 14.29  8.20 271 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 16 30 999 99.0 99.0  3.01 13.33  7.92 275 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 17 00 999 99.0 99.0  2.94 13.33  7.70 271 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 17 30 999 99.0 99.0  3.13 14.29  8.26 273 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 18 00 999 99.0 99.0  3.13 13.33  7.88 278 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 18 30 999 99.0 99.0  3.26 13.33  8.32 281 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 19 00 999 99.0 99.0  3.16 14.29  7.99 261 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 07 19 30 999 99.0 99.0  3.19 12.50  7.75 270 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 20 00 999 99.0 99.0  3.25 13.33  7.69 271 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 20 30 999 99.0 99.0  2.94 14.29  6.99 270 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 21 00 999 99.0 99.0  3.28 14.29  7.39 273 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 21 30 999 99.0 99.0  3.23 14.29  7.56 270 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 22 00 999 99.0 99.0  3.03 13.33  7.00 287 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 22 30 999 99.0 99.0  2.97 14.29  7.32 259 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 23 00 999 99.0 99.0  2.83 14.29  7.44 273 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 07 23 30 999 99.0 99.0  3.15 14.29  7.49 268 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 00 00 999 99.0 99.0  2.79 13.33  6.78 270 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 00 30 999 99.0 99.0  3.02 14.29  7.33 271 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 01 00 999 99.0 99.0  2.79 14.29  7.21 273 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 01 30 999 99.0 99.0  2.90 15.38  7.15 256 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 02 00 999 99.0 99.0  2.81 14.29  7.22 281 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 02 30 999 99.0 99.0  2.89 14.29  7.38 251 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 03 00 999 99.0 99.0  2.94 14.29  7.54 289 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 03 30 999 99.0 99.0  3.07 14.29  8.30 266 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 04 00 999 99.0 99.0  3.19 15.38  7.89 266 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 04 30 999 99.0 99.0  3.14 16.67  7.48 260 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 05 00 999 99.0 99.0  3.46 14.29  7.77 261 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 05 30 999 99.0 99.0  3.32 13.33  7.38 270 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 06 00 999 99.0 99.0  3.56 13.33  7.72 278 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 06 30 999 99.0 99.0  3.70 15.38  7.98 270 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 07 00 999 99.0 99.0  3.41 14.29  8.36 277 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 07 30 999 99.0 99.0  3.42 15.38  8.11 280 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 08 00 999 99.0 99.0  3.57 14.29  8.69 285 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 08 30 999 99.0 99.0  3.47 10.53  8.27 270 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 09 00 999 99.0 99.0  3.66 11.76  8.97 278 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 09 30 999 99.0 99.0  3.70 13.33  8.99 274 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 10 00 999 99.0 99.0  3.69 14.29  9.02 277 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 10 30 999 99.0 99.0  3.76 14.29  9.68 275 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 11 00 999 99.0 99.0  3.74 11.76  9.13 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 11 30 999 99.0 99.0  3.50 13.33  9.00 271 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 12 00 999 99.0 99.0  3.66 14.29  9.26 274 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 12 30 999 99.0 99.0  3.68 11.76  9.28 267 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 13 00 999 99.0 99.0  3.51 12.50  9.36 268 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 13 30 999 99.0 99.0  3.33 14.29  9.19 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 14 00 999 99.0 99.0  3.57 14.29  9.63 271 9999.0 999.0  16.7 999.0 99.0 99.00
2016 03 08 14 30 999 99.0 99.0  3.18 13.33  9.21 281 9999.0 999.0  16.7 999.0 99.0 99.00
2016 03 08 15 00 999 99.0 99.0  3.39 14.29  9.74 280 9999.0 999.0  16.7 999.0 99.0 99.00
2016 03 08 15 30 999 99.0 99.0  3.36 14.29  9.46 281 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 16 00 999 99.0 99.0  3.26 13.33  9.33 287 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 16 30 999 99.0 99.0  3.53 13.33  9.48 280 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 17 00 999 99.0 99.0  3.64 14.29  9.71 289 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 08 17 30 999 99.0 99.0  3.29 13.33  9.27 284 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 08 18 00 999 99.0 99.0  3.56 12.50  9.34 284 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 08 18 30 999 99.0 99.0  3.50 12.50  9.46 281 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 08 19 00 999 99.0 99.0  3.59 14.29  9.47 288 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 08 19 30 999 99.0 99.0  3.20 12.50  9.19 288 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 08 20 00 999 99.0 99.0  3.34 14.29  8.99 287 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 08 20 30 999 99.0 99.0  3.18 11.76  8.92 289 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 08 21 00 999 99.0 99.0  3.25 13.33  9.28 271 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 08 21 30 999 99.0 99.0  2.85 11.76  8.50 284 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 08 22 00 999 99.0 99.0  3.02 11.11  8.60 275 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 08 22 30 999 99.0 99.0  2.86 13.33  8.71 271 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 08 23 00 999 99.0 99.0  2.73 14.29  8.48 273 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 08 23 30 999 99.0 99.0  2.65 11.76  8.43 267 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 09 00 00 999 99.0 99.0  2.64 13.33  8.28 270 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 09 00 30 999 99.0 99.0  2.58 14.29  8.72 264 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 09 01 00 999 99.0 99.0  2.48 14.29  8.12 261 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 09 01 30 999 99.0 99.0  2.45 13.33  7.97 263 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 09 02 00 999 99.0 99.0  2.45 13.33  7.80 264 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 09 02 30 999 99.0 99.0  2.53 13.33  8.11 273 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 09 03 00 999 99.0 99.0  2.37 15.38  7.40 257 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 09 03 30 999 99.0 99.0  2.37 14.29  7.52 275 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 04 00 999 99.0 99.0  2.40 13.33  7.48 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 04 30 999 99.0 99.0  2.47 12.50  7.64 280 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 05 00 999 99.0 99.0  2.48 13.33  7.79 263 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 05 30 999 99.0 99.0  2.42 14.29  8.05 274 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 06 00 999 99.0 99.0  2.53 12.50  8.01 278 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 06 30 999 99.0 99.0  2.64 13.33  8.17 285 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 07 00 999 99.0 99.0  2.60 12.50  8.23 274 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 09 07 30 999 99.0 99.0  2.66 12.50  8.38 278 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 09 08 00 999 99.0 99.0  2.60 13.33  8.25 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 08 30 999 99.0 99.0  2.58 13.33  8.05 284 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 09 00 999 99.0 99.0  2.84 13.33  8.45 282 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 09 30 999 99.0 99.0  2.67 11.76  8.16 277 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 10 00 999 99.0 99.0  2.54 11.76  8.07 277 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 10 30 999 99.0 99.0  2.45 13.33  8.27 264 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 11 00 999 99.0 99.0  2.52 12.50  8.03 277 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 11 30 999 99.0 99.0  2.48 12.50  8.00 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 12 00 999 99.0 99.0  2.36 14.29  7.95 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 12 30 999 99.0 99.0  2.40 12.50  8.21 270 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 13 00 999 99.0 99.0  2.45 15.38  8.09 254 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 13 30 999 99.0 99.0  2.31 13.33  8.09 273 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 14 00 999 99.0 99.0  2.36 11.76  8.41 274 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 14 30 999 99.0 99.0  2.32 12.50  8.02 275 9999.0 999.0  16.7 999.0 99.0 99.00
2016 03 09 15 00 999 99.0 99.0  2.29 12.50  7.93 278 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 15 30 999 99.0 99.0  2.16 15.38  7.97 263 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 16 00 999 99.0 99.0  2.16 12.50  8.06 282 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 16 30 999 99.0 99.0  2.37 12.50  8.29 285 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 17 00 999 99.0 99.0  2.12 12.50  7.95 274 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 09 17 30 999 99.0 99.0  2.15 11.76  7.93 268 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 09 18 00 999 99.0 99.0  2.06 14.29  7.99 266 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 09 22 00 999 99.0 99.0  1.90 14.29  7.89 264 9999.0 999.0  17.9 999.0 99.0 99.00
2016 03 09 23 30 999 99.0 99.0  1.76 11.76  7.51 261 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 10 00 30 999 99.0 99.0  1.72 16.67  7.64 250 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 10 01 00 999 99.0 99.0  1.62 14.29  7.53 235 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 10 01 30 999 99.0 99.0  1.65 15.38  8.00 250 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 10 02 00 999 99.0 99.0  1.71 15.38  8.16 249 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 10 02 30 999 99.0 99.0  1.68 15.38  7.97 249 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 10 03 00 999 99.0 99.0  1.68 14.29  7.94 250 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 10 03 30 999 99.0 99.0  1.55 14.29  7.29 250 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 10 04 00 999 99.0 99.0  1.71 15.38  8.10 240 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 04 30 999 99.0 99.0  1.71 15.38  7.64 225 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 05 30 999 99.0 99.0  1.51 15.38  7.44 260 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 06 00 999 99.0 99.0  1.63 14.29  8.10 274 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 06 30 999 99.0 99.0  1.71 14.29  8.18 260 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 10 07 00 999 99.0 99.0  1.64 14.29  7.97 251 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 07 30 999 99.0 99.0  1.73 14.29  8.01 254 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 08 00 999 99.0 99.0  1.61 14.29  8.04 257 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 08 30 999 99.0 99.0  1.65 11.76  8.04 280 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 09 00 999 99.0 99.0  1.62 14.29  8.01 256 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 09 30 999 99.0 99.0  1.72 15.38  8.64 246 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 10 00 999 99.0 99.0  1.58 14.29  7.90 244 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 10 10 30 999 99.0 99.0  1.65 14.29  7.88 261 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 11 00 999 99.0 99.0  1.65 12.50  8.25 260 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 11 30 999 99.0 99.0  1.58 14.29  7.90 244 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 12 00 999 99.0 99.0  1.56 14.29  8.11 250 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 12 30 999 99.0 99.0  1.58 14.29  8.13 251 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 13 00 999 99.0 99.0  1.48 14.29  7.82 253 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 13 30 999 99.0 99.0  1.50 14.29  8.16 254 9999.0 999.0  16.8 999.0 99.0 99.00
2016 03 10 14 00 999 99.0 99.0  1.45 14.29  7.76 237 9999.0 999.0  16.9 999.0 99.0 99.00
2016 03 10 14 30 999 99.0 99.0  1.51 15.38  7.77 240 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 15 00 999 99.0 99.0  1.44 13.33  7.56 247 9999.0 999.0  17.0 999.0 99.0 99.00
2016 03 10 15 30 999 99.0 99.0  1.55 14.29  7.96 244 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 10 16 00 999 99.0 99.0  1.44 15.38  7.37 222 9999.0 999.0  17.1 999.0 99.0 99.00
2016 03 10 16 30 999 99.0 99.0  1.52 14.29  8.03 251 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 10 17 00 999 99.0 99.0  1.55 18.18  7.58 242 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 10 17 30 999 99.0 99.0  1.60 12.50  7.93 260 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 10 18 00 999 99.0 99.0  1.47 14.29  7.73 266 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 10 19 00 999 99.0 99.0  1.52 14.29  7.97 277 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 10 19 30 999 99.0 99.0  1.66 15.38  8.86 270 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 10 20 00 999 99.0 99.0  1.44 14.29  7.94 251 9999.0 999.0  17.7 999.0 99.0 99.00
2016 03 10 20 30 999 99.0 99.0  1.57 14.29  8.33 263 9999.0 999.0  17.7 999.0 99.0 99.00
2016 03 10 21 00 999 99.0 99.0  1.55 13.33  8.67 275 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 10 21 30 999 99.0 99.0  1.65 13.33  9.16 270 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 10 22 00 999 99.0 99.0  1.70 14.29  9.08 271 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 10 22 30 999 99.0 99.0  1.66 14.29  9.13 256 9999.0 999.0  17.6 999.0 99.0 99.00
2016 03 10 23 00 999 99.0 99.0  1.48 13.33  8.80 249 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 10 23 30 999 99.0 99.0  1.49 15.38  8.90 251 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 00 00 999 99.0 99.0  1.43 15.38  8.90 263 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 00 30 999 99.0 99.0  1.38 12.50  8.82 256 9999.0 999.0  17.2 999.0 99.0 99.00
2016 03 11 01 00 999 99.0 99.0  1.27 14.29  8.51 236 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 11 01 30 999 99.0 99.0  1.27 18.18  8.72 208 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 11 02 00 999 99.0 99.0  1.39 14.29  9.19 259 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 02 30 999 99.0 99.0  1.36 16.67  9.12 208 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 03 00 999 99.0 99.0  1.31 13.33  8.70 249 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 03 30 999 99.0 99.0  1.42 15.38  9.31 237 9999.0 999.0  17.5 999.0 99.0 99.00
2016 03 11 04 00 999 99.0 99.0  1.41 15.38  9.31 259 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 04 30 999 99.0 99.0  1.33 15.38  8.87 264 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 05 00 999 99.0 99.0  1.49 14.29  9.03 268 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 05 30 999 99.0 99.0  1.41 14.29  8.76 277 9999.0 999.0  17.4 999.0 99.0 99.00
2016 03 11 06 00 999 99.0 99.0  1.47 14.29  9.11 270 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 06 30 999 99.0 99.0  1.51 15.38  9.40 271 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 07 00 999 99.0 99.0  1.44 14.29  9.28 268 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 07 30 999 99.0 99.0  1.69 15.38 10.05 261 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 08 00 999 99.0 99.0  1.57 14.29  9.64 275 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 08 30 999 99.0 99.0  1.63 14.29  9.79 274 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 09 00 999 99.0 99.0  1.77 14.29 10.11 281 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 09 30 999 99.0 99.0  1.66 14.29  9.67 271 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 10 00 999 99.0 99.0  1.51 14.29  9.38 291 9999.0 999.0  17.3 999.0 99.0 99.00
2016 03 11 10 30 999 99.0 99.0  1.84 14.29 10.69 277 9999.0 999.0  17.3 999.0 99.0 99.00
